1.000000e+00	0.000000e+00	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.430000e-07	1.000000e+04	1.000000e+04	inf	inf	
2.000000e+00	0.000000e+00	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.430000e-07	1.000000e+04	1.000000e+04	inf	inf	
3.000000e+00	0.000000e+00	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.430000e-07	1.000000e+04	1.000000e+04	inf	inf	
4.000000e+00	0.000000e+00	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.430000e-07	1.000000e+04	1.000000e+04	inf	inf	
5.000000e+00	0.000000e+00	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.430000e-07	1.000000e+04	1.000000e+04	inf	inf	
6.000000e+00	0.000000e+00	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.430000e-07	1.000000e+04	1.000000e+04	inf	inf	
7.000000e+00	0.000000e+00	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.430000e-07	1.000000e+04	1.000000e+04	inf	inf	
8.000000e+00	0.000000e+00	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.430000e-07	1.000000e+04	1.000000e+04	inf	inf	
9.000000e+00	0.000000e+00	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.430000e-07	1.000000e+04	1.000000e+04	inf	inf	
1.000000e+01	0.000000e+00	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.430000e-07	1.000000e+04	1.000000e+04	inf	inf	
1.100000e+01	0.000000e+00	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.430000e-07	1.000000e+04	1.000000e+04	inf	inf	
1.200000e+01	0.000000e+00	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.430000e-07	1.000000e+04	1.000000e+04	inf	inf	
1.300000e+01	0.000000e+00	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.430000e-07	1.000000e+04	1.000000e+04	inf	inf	
1.400000e+01	0.000000e+00	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.430000e-07	1.000000e+04	1.000000e+04	inf	inf	
1.500000e+01	0.000000e+00	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.430000e-07	1.000000e+04	1.000000e+04	inf	inf	
1.600000e+01	0.000000e+00	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.430000e-07	1.000000e+04	1.000000e+04	inf	inf	
1.700000e+01	0.000000e+00	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.430000e-07	1.000000e+04	1.000000e+04	inf	inf	
1.800000e+01	0.000000e+00	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.430000e-07	1.000000e+04	1.000000e+04	inf	inf	
1.900000e+01	0.000000e+00	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.430000e-07	1.000000e+04	1.000000e+04	inf	inf	
2.000000e+01	0.000000e+00	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.430000e-07	1.000000e+04	1.000000e+04	inf	inf	
2.100000e+01	0.000000e+00	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.430000e-07	1.000000e+04	1.000000e+04	inf	inf	
2.200000e+01	0.000000e+00	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.430000e-07	1.000000e+04	1.000000e+04	inf	inf	
2.300000e+01	0.000000e+00	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.430000e-07	1.000000e+04	1.000000e+04	inf	inf	
2.400000e+01	0.000000e+00	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.430000e-07	1.000000e+04	1.000000e+04	inf	inf	
2.500000e+01	0.000000e+00	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.430000e-07	1.000000e+04	1.000000e+04	inf	inf	
2.600000e+01	0.000000e+00	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.430000e-07	1.000000e+04	1.000000e+04	inf	inf	
2.700000e+01	0.000000e+00	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.430000e-07	1.000000e+04	1.000000e+04	inf	inf	
