1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
1829414241194665015	999	7.61710000	7.61720000	7.61730000	1.0	0	0
